taxid,contig_count,total_bp,Code,Name,Lineage,LineageTaxIDs,Rank,FullLineage,FullLineageTaxIDs,FullLineageRanks
1357679.0,3117,39797221,1357679.0,Mucor indicus B7402,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor indicus,2759;1913637;2212703;4827;34489;4830;64623,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Mucor;Mucor indicus;Mucor indicus B7402,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;34489;4830;64623;1357679,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species;strain
760013.0,411,39322312,760013.0,Apophysomyces variabilis,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Apophysomyces;Apophysomyces variabilis,2759;1913637;2212703;4827;34489;90268;760013,species,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Apophysomyces;Apophysomyces variabilis,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;34489;90268;760013,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species
64648.0,5146,39171786,64648.0,Mucor saturninus,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor saturninus,2759;1913637;2212703;4827;34489;4830;64648,species,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Mucor;Mucor saturninus,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;34489;4830;64648,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species
158836.0,15,39028823,158836.0,Enterobacter hormaechei,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter hormaechei,2;1224;1236;91347;543;547;158836,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter hormaechei,131567;2;1224;1236;91347;543;547;354276;158836,no rank;superkingdom;phylum;class;order;family;genus;species group;species
86630.0,5775,39022965,86630.0,Rhizopus azygosporus,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Rhizopodaceae;Rhizopus;Rhizopus azygosporus,2759;1913637;2212703;4827;1344955;4842;86630,species,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Rhizopodaceae;Rhizopus;Rhizopus azygosporus,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;1344955;4842;86630,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species
1428.0,118,38876155,1428.0,Bacillus thuringiensis,Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus thuringiensis,2;1239;91061;1385;186817;1386;1428,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus thuringiensis,131567;2;1783272;1239;91061;1385;186817;1386;86661;1428,no rank;superkingdom;clade;phylum;class;order;family;genus;species group;species
545.0,28,38611123,545.0,Citrobacter koseri,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter koseri,2;1224;1236;91347;543;544;545,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter koseri,131567;2;1224;1236;91347;543;544;545,no rank;superkingdom;phylum;class;order;family;genus;species
1274791.0,1528,38467560,1274791.0,Apophysomyces elegans B7760,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Apophysomyces;Apophysomyces elegans,2759;1913637;2212703;4827;34489;90268;90269,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Apophysomyces;Apophysomyces elegans;Apophysomyces elegans B7760,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;34489;90268;90269;1274791,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species;strain
1274793.0,5567,38025998,1274793.0,Rhizopus stolonifer B9770,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Rhizopodaceae;Rhizopus;Rhizopus stolonifer,2759;1913637;2212703;4827;1344955;4842;4846,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Rhizopodaceae;Rhizopus;Rhizopus stolonifer;Rhizopus stolonifer B9770,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;1344955;4842;4846;1274793,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species;strain
5059.0,8,37749288,5059.0,Aspergillus flavus,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus flavus,2759;4890;147545;5042;1131492;5052;5059,species,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus flavus,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;5042;1131492;5052;2720871;5059,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;subgenus;species
29924.0,24,36817399,29924.0,Mucor lusitanicus,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor lusitanicus,2759;1913637;2212703;4827;34489;4830;29924,species,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Mucor;Mucor lusitanicus,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;34489;4830;29924,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species
1442370.0,60,36722552,1442370.0,Cladophialophora bantiana CBS 173.52,Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora bantiana,2759;4890;147545;34395;43219;82105;89940,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora bantiana;Cladophialophora bantiana CBS 173.52,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451870;34395;43219;82105;89940;1442370,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;species;strain
36080.0,401,36616466,36080.0,Mucor circinelloides,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor circinelloides,2759;1913637;2212703;4827;34489;4830;36080,species,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Mucor;Mucor circinelloides,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;34489;4830;36080,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species
1274784.0,2411,35852029,1274784.0,Mucor velutinosus B5328,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor velutinosus,2759;1913637;2212703;4827;34489;4830;708070,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Mucor;Mucor velutinosus;Mucor velutinosus B5328,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;34489;4830;708070;1274784,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species;strain
1274790.0,1400,35840759,1274790.0,Apophysomyces trapeziformis B9324,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Apophysomyces;Apophysomyces trapeziformis,2759;1913637;2212703;4827;34489;90268;679948,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Apophysomyces;Apophysomyces trapeziformis;Apophysomyces trapeziformis B9324,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;34489;90268;679948;1274790,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species;strain
5061.0,25,35806243,5061.0,Aspergillus niger,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus niger,2759;4890;147545;5042;1131492;5052;5061,species,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus niger,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;5042;1131492;5052;2720871;5061,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;subgenus;species
1442368.0,11,34688880,1442368.0,Fonsecaea pedrosoi CBS 271.37,Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Fonsecaea;Fonsecaea pedrosoi,2759;4890;147545;34395;43219;40354;40355,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Chaetothyriales;Herpotrichiellaceae;Fonsecaea;Fonsecaea pedrosoi;Fonsecaea pedrosoi CBS 271.37,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451870;34395;43219;40354;40355;1442368,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;species;strain
679940.0,1141,34079843,679940.0,Apophysomyces ossiformis,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Apophysomyces;Apophysomyces ossiformis,2759;1913637;2212703;4827;34489;90268;679940,species,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Apophysomyces;Apophysomyces ossiformis,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;34489;90268;679940,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species
1290454.0,882,33966588,1290454.0,Mucor irregularis B50,Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor irregularis,2759;1913637;2212703;4827;34489;4830;713888,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Mucor;Mucor irregularis;Mucor irregularis B50,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;34489;4830;713888;1290454,no rank;superkingdom;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus;species;strain
13373.0,13,33440540,13373.0,Burkholderia mallei,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia mallei,2;1224;28216;80840;119060;32008;13373,species,cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia mallei,131567;2;1224;28216;80840;119060;32008;111527;13373,no rank;superkingdom;phylum;class;order;family;genus;species group;species
630.0,34,33363537,630.0,Yersinia enterocolitica,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia enterocolitica,2;1224;1236;91347;1903411;629;630,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia enterocolitica,131567;2;1224;1236;91347;1903411;629;630,no rank;superkingdom;phylum;class;order;family;genus;species
1036611.0,51,33126810,1036611.0,Aspergillus versicolor CBS 583.65,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus versicolor,2759;4890;147545;5042;1131492;5052;46472,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Nidulantes;Aspergillus versicolor;Aspergillus versicolor CBS 583.65,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;5042;1131492;5052;2720870;46472;1036611,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;subgenus;species;strain
502779.0,110,32925248,502779.0,Paracoccidioides lutzii Pb01,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Paracoccidioides;Paracoccidioides lutzii,2759;4890;147545;33183;299071;38946;1048829,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Onygenales;Ajellomycetaceae;Paracoccidioides;Paracoccidioides lutzii;Paracoccidioides lutzii Pb01,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;33183;299071;38946;1048829;502779,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;species;strain
1397361.0,16,32375103,1397361.0,Sporothrix schenckii 1099-18,Eukaryota;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix schenckii,2759;4890;147550;5151;5152;29907;29908,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix schenckii;Sporothrix schenckii 1099-18,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147550;222544;5151;5152;29907;29908;1397361,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;subclass;order;family;genus;species;strain
48296.0,28,31790450,48296.0,Acinetobacter pittii,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter pittii,2;1224;1236;2887326;468;469;48296,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter pittii,131567;2;1224;1236;2887326;468;469;909768;48296,no rank;superkingdom;phylum;class;order;family;genus;species group;species
470.0,175,31761107,470.0,Acinetobacter baumannii,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter baumannii,2;1224;1236;2887326;468;469;470,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter baumannii,131567;2;1224;1236;2887326;468;469;909768;470,no rank;superkingdom;phylum;class;order;family;genus;species group;species
588.0,15,30952981,588.0,Providencia stuartii,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia stuartii,2;1224;1236;91347;1903414;586;588,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia stuartii,131567;2;1224;1236;91347;1903414;586;588,no rank;superkingdom;phylum;class;order;family;genus;species
28454.0,8,30495909,28454.0,Sphingobacterium multivorum,Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium multivorum,2;976;117747;200666;84566;28453;28454,species,cellular organisms;Bacteria;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium multivorum,131567;2;1783270;68336;976;117747;200666;84566;28453;28454,no rank;superkingdom;clade;clade;phylum;class;order;family;genus;species
447093.0,88,30483324,447093.0,Histoplasma capsulatum G186AR,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Histoplasma;Histoplasma capsulatum,2759;4890;147545;33183;299071;5036;5037,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Onygenales;Ajellomycetaceae;Histoplasma;Histoplasma capsulatum;Histoplasma capsulatum G186AR,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;33183;299071;5036;5037;447093,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;species;strain
502780.0,57,29952540,502780.0,Paracoccidioides brasiliensis Pb18,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Paracoccidioides;Paracoccidioides brasiliensis,2759;4890;147545;33183;299071;38946;121759,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Onygenales;Ajellomycetaceae;Paracoccidioides;Paracoccidioides brasiliensis;Paracoccidioides brasiliensis Pb18,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;33183;299071;38946;121759;502780,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;species;strain
624.0,25,29868206,624.0,Shigella sonnei,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella sonnei,2;1224;1236;91347;543;620;624,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella sonnei,131567;2;1224;1236;91347;543;620;624,no rank;superkingdom;phylum;class;order;family;genus;species
227321.0,9,29861518,227321.0,Aspergillus nidulans FGSC A4,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus nidulans,2759;4890;147545;5042;1131492;5052;162425,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Nidulantes;Aspergillus nidulans;Aspergillus nidulans FGSC A4,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;5042;1131492;5052;2720870;162425;227321,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;subgenus;species;strain
575.0,26,29484455,575.0,Raoultella planticola,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola,2;1224;1236;91347;543;160674;575,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Raoultella;Raoultella planticola,131567;2;1224;1236;91347;543;2890311;160674;575,no rank;superkingdom;phylum;class;order;family;no rank;genus;species
330879.0,8,29384958,330879.0,Aspergillus fumigatus Af293,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus fumigatus,2759;4890;147545;5042;1131492;5052;746128,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Fumigati;Aspergillus fumigatus;Aspergillus fumigatus Af293,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;5042;1131492;5052;2720872;746128;330879,no rank;superkingdom;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus;subgenus;species;strain
